,subject,trialN,subj_idx,response,rt,task,relativeValue,totalValue,memSlideScore,memChoiceScore,Left_sum,Right_sum,absRelativeValue,accuracy,arr_L,arr_R,N_L,N_R,L-R,|L-R|
1455,lon3uctdu,62,33,0,0.812399999976158,experiment_VB,-6,46,6.0,0.8,20,26,6,1,"[6, 3, 1, 6, 3, 1]","[8, 4, 1, 6, 1, 6]",3,4,-1,1
1456,lon3uctdu,63,33,0,1.812,experiment_VB,-1,59,6.0,0.8,29,30,1,1,"[3, 2, 8, 8, 6, 2]","[1, 6, 7, 8, 5, 3]",4,6,-2,2
1457,lon3uctdu,64,33,1,1.04789999997616,experiment_VB,-1,47,6.0,0.8,23,24,1,0,"[6, 5, 1, 3, 6, 2]","[1, 4, 8, 4, 2, 5]",5,5,0,0
1458,lon3uctdu,65,33,1,0.616399999976158,experiment_VB,10,58,6.0,0.8,34,24,10,1,"[8, 6, 6, 2, 6, 6]","[5, 4, 6, 1, 2, 6]",3,5,-2,2
1459,lon3uctdu,67,33,1,1.04040000009537,experiment_VB,9,37,6.0,0.8,23,14,9,1,"[1, 1, 1, 8, 4, 8]","[1, 1, 3, 6, 1, 2]",3,4,-1,1
1460,lon3uctdu,68,33,1,0.754,experiment_VB,5,41,6.0,0.8,23,18,5,1,"[1, 1, 7, 4, 4, 6]","[5, 1, 7, 1, 1, 3]",4,4,0,0
1461,lon3uctdu,69,33,1,1.71459999990463,experiment_VB,5,53,6.0,0.8,29,24,5,1,"[7, 8, 4, 2, 3, 5]","[3, 5, 2, 7, 4, 3]",6,5,1,1
1462,lon3uctdu,70,33,1,0.585199999928474,experiment_VB,9,65,6.0,0.8,37,28,9,1,"[8, 5, 7, 3, 7, 7]","[4, 8, 2, 8, 1, 5]",4,5,-1,1
1463,lon3uctdu,71,33,0,0.918100000023842,experiment_VB,-5,41,6.0,0.8,18,23,5,1,"[4, 2, 1, 3, 1, 7]","[5, 7, 3, 1, 3, 4]",5,5,0,0
1464,lon3uctdu,72,33,0,0.74,experiment_VB,-10,60,6.0,0.8,25,35,10,1,"[2, 7, 3, 7, 3, 3]","[2, 8, 6, 7, 8, 4]",3,5,-2,2
1465,lon3uctdu,73,33,0,0.8485,experiment_VB,-3,65,6.0,0.8,31,34,3,1,"[8, 2, 8, 6, 3, 4]","[8, 8, 1, 8, 2, 7]",5,4,1,1
1466,lon3uctdu,74,33,1,1.74059999990463,experiment_VB,-3,61,6.0,0.8,29,32,3,0,"[8, 3, 7, 1, 8, 2]","[7, 5, 2, 7, 7, 4]",5,4,1,1
1467,lon3uctdu,75,33,0,0.811200000047684,experiment_VB,-5,61,6.0,0.8,28,33,5,1,"[4, 3, 7, 2, 8, 4]","[4, 6, 5, 5, 6, 7]",5,4,1,1
1468,lon3uctdu,76,33,1,0.700200000047684,experiment_VB,4,54,6.0,0.8,29,25,4,1,"[6, 4, 7, 5, 6, 1]","[5, 6, 1, 2, 8, 3]",5,6,-1,1
1469,lon3uctdu,77,33,1,0.775799999952316,experiment_VB,1,55,6.0,0.8,28,27,1,1,"[2, 8, 8, 5, 3, 2]","[1, 8, 6, 7, 1, 4]",4,5,-1,1
1470,lon3uctdu,78,33,1,1.50569999992847,experiment_VB,6,44,6.0,0.8,25,19,6,1,"[7, 5, 1, 3, 1, 8]","[8, 2, 1, 2, 2, 4]",5,4,1,1
1471,lon3uctdu,79,33,1,2.09320000004768,experiment_VB,4,66,6.0,0.8,35,31,4,1,"[6, 6, 5, 7, 8, 3]","[8, 6, 6, 2, 1, 8]",5,4,1,1
1472,lon3uctdu,80,33,0,0.761699999928474,experiment_VB,-13,59,6.0,0.8,23,36,13,1,"[2, 4, 7, 3, 2, 5]","[7, 4, 8, 2, 8, 7]",5,4,1,1
1473,lon3uctdu,81,33,0,0.818299999952316,experiment_VB,-5,55,6.0,0.8,25,30,5,1,"[3, 4, 8, 2, 6, 2]","[4, 8, 6, 6, 1, 5]",5,5,0,0
1474,lon3uctdu,82,33,1,1.0095,experiment_VB,5,55,6.0,0.8,30,25,5,1,"[3, 6, 6, 6, 1, 8]","[3, 3, 2, 8, 3, 6]",4,4,0,0
1475,lon3uctdu,83,33,1,1.20339999997616,experiment_VB,7,65,6.0,0.8,36,29,7,1,"[8, 6, 8, 3, 5, 6]","[3, 8, 5, 7, 3, 3]",4,4,0,0
1476,lon3uctdu,84,33,0,0.606900000095367,experiment_VB,-11,53,6.0,0.8,21,32,11,1,"[8, 1, 4, 2, 1, 5]","[6, 2, 6, 3, 8, 7]",5,5,0,0
1477,lon3uctdu,85,33,1,0.709300000071526,experiment_VB,3,27,6.0,0.8,15,12,3,1,"[2, 2, 6, 2, 1, 2]","[4, 2, 2, 1, 2, 1]",3,3,0,0
1478,lon3uctdu,86,33,0,0.908299999952316,experiment_VB,-12,60,6.0,0.8,24,36,12,1,"[8, 3, 8, 1, 3, 1]","[7, 8, 5, 5, 3, 8]",3,4,-1,1
1479,lon3uctdu,87,33,0,0.995200000047684,experiment_VB,0,52,6.0,0.8,26,26,0,0,"[3, 4, 2, 5, 4, 8]","[2, 1, 8, 8, 1, 6]",5,4,1,1
1480,lon3uctdu,88,33,1,0.754,experiment_VB,6,60,6.0,0.8,33,27,6,1,"[5, 4, 2, 6, 8, 8]","[6, 5, 5, 2, 2, 7]",5,4,1,1
1481,lon3uctdu,89,33,1,0.594600000023842,experiment_VB,11,59,6.0,0.8,35,24,11,1,"[5, 8, 8, 3, 3, 8]","[7, 3, 4, 2, 3, 5]",3,5,-2,2
1482,lon3uctdu,90,33,0,1.65829999995232,experiment_VB,1,51,6.0,0.8,26,25,1,0,"[2, 5, 1, 8, 4, 6]","[7, 4, 3, 5, 4, 2]",6,5,1,1
1483,lon3uctdu,91,33,0,0.776899999976158,experiment_VB,-5,59,6.0,0.8,27,32,5,1,"[2, 4, 3, 3, 8, 7]","[2, 8, 8, 3, 8, 3]",5,3,2,2
1484,lon3uctdu,92,33,0,0.620699999928474,experiment_VB,-10,52,6.0,0.8,21,31,10,1,"[6, 1, 7, 1, 2, 4]","[8, 5, 5, 7, 4, 2]",5,5,0,0
1485,lon3uctdu,94,33,0,0.913600000023842,experiment_VB,-2,64,6.0,0.8,31,33,2,1,"[4, 4, 8, 8, 6, 1]","[7, 6, 4, 5, 8, 3]",4,6,-2,2
1486,lon3uctdu,95,33,1,0.900199999928474,experiment_VB,3,43,6.0,0.8,23,20,3,1,"[8, 7, 2, 1, 1, 4]","[2, 2, 2, 4, 4, 6]",5,3,2,2
1487,lon3uctdu,96,33,0,0.519799999952316,experiment_VB,-17,61,6.0,0.8,22,39,17,1,"[4, 5, 1, 3, 5, 4]","[7, 5, 3, 8, 8, 8]",4,4,0,0
1488,lon3uctdu,97,33,1,0.734200000047684,experiment_VB,9,53,6.0,0.8,31,22,9,1,"[2, 8, 1, 8, 7, 5]","[5, 6, 4, 2, 2, 3]",5,5,0,0
1489,lon3uctdu,98,33,0,1.6065,experiment_VB,-3,53,6.0,0.8,25,28,3,1,"[2, 3, 2, 6, 6, 6]","[5, 2, 4, 7, 8, 2]",3,5,-2,2
1490,lon3uctdu,99,33,1,0.9295,experiment_VB,1,73,6.0,0.8,37,36,1,1,"[6, 5, 8, 3, 7, 8]","[7, 4, 8, 8, 7, 2]",5,4,1,1
1491,lon3uctdu,100,33,1,1.17539999997616,experiment_VB,9,37,6.0,0.8,23,14,9,1,"[3, 3, 2, 3, 4, 8]","[4, 2, 1, 1, 2, 4]",4,3,1,1
1492,lon3uctdu,101,33,0,0.619399999976158,experiment_VB,1,57,6.0,0.8,29,28,1,0,"[8, 4, 4, 4, 4, 5]","[7, 7, 2, 8, 3, 1]",3,5,-2,2
1493,lon3uctdu,102,33,0,0.843399999976158,experiment_VB,-1,59,6.0,0.8,29,30,1,1,"[2, 2, 7, 5, 8, 5]","[8, 4, 8, 3, 4, 3]",4,3,1,1
1494,lon3uctdu,103,33,1,0.803299999952316,experiment_VB,6,48,6.0,0.8,27,21,6,1,"[5, 8, 2, 7, 2, 3]","[1, 7, 6, 2, 1, 4]",5,5,0,0
1495,lon3uctdu,104,33,0,0.712800000071526,experiment_VB,6,58,6.0,0.8,32,26,6,0,"[4, 7, 5, 3, 7, 6]","[3, 8, 2, 1, 5, 7]",5,6,-1,1
1496,lon3uctdu,105,33,0,0.538400000095367,experiment_VB,-7,55,6.0,0.8,24,31,7,1,"[8, 3, 3, 4, 2, 4]","[6, 3, 7, 3, 8, 4]",4,5,-1,1
1497,lon3uctdu,106,33,1,0.588599999904633,experiment_VB,18,38,6.0,0.8,28,10,18,1,"[1, 6, 5, 8, 7, 1]","[3, 1, 1, 3, 1, 1]",5,2,3,3
1498,lon3uctdu,107,33,0,0.556800000071526,experiment_VB,0,52,6.0,0.8,26,26,0,0,"[6, 8, 4, 1, 5, 2]","[5, 2, 2, 8, 5, 4]",6,4,2,2
1499,lon3uctdu,108,33,0,0.6345,experiment_VB,-11,57,6.0,0.8,23,34,11,1,"[3, 5, 7, 1, 2, 5]","[1, 7, 6, 8, 5, 7]",5,5,0,0
1500,lon3uctdu,109,33,0,1.07089999997616,experiment_VB,-4,56,6.0,0.8,26,30,4,1,"[8, 6, 3, 2, 1, 6]","[2, 7, 2, 7, 4, 8]",5,4,1,1
1501,lon3uctdu,110,33,0,0.802800000071526,experiment_VB,-3,57,6.0,0.8,27,30,3,1,"[2, 8, 4, 4, 2, 7]","[1, 4, 7, 5, 8, 5]",4,5,-1,1
1502,lon3uctdu,111,33,1,0.788699999928474,experiment_VB,8,50,6.0,0.8,29,21,8,1,"[3, 7, 5, 1, 8, 5]","[8, 2, 3, 1, 3, 4]",5,5,0,0
1503,lon3uctdu,112,33,0,0.953399999976158,experiment_VB,-8,54,6.0,0.8,23,31,8,1,"[1, 7, 8, 1, 1, 5]","[4, 1, 5, 8, 5, 8]",4,4,0,0
1504,lon3uctdu,113,33,1,0.617399999976158,experiment_VB,13,47,6.0,0.8,30,17,13,1,"[7, 2, 4, 6, 6, 5]","[1, 5, 4, 1, 2, 4]",5,4,1,1
1505,lon3uctdu,114,33,0,0.622799999952316,experiment_VB,-9,43,6.0,0.8,17,26,9,1,"[1, 2, 7, 1, 3, 3]","[1, 1, 4, 6, 8, 6]",4,4,0,0
1506,lon3uctdu,115,33,0,1.09360000002384,experiment_VB,-6,44,6.0,0.8,19,25,6,1,"[2, 3, 1, 1, 4, 8]","[2, 7, 7, 7, 1, 1]",5,3,2,2
1507,lon3uctdu,116,33,0,2.45219999992847,experiment_VB,-6,54,6.0,0.8,24,30,6,1,"[2, 6, 7, 1, 3, 5]","[6, 4, 4, 8, 4, 4]",6,3,3,3
1508,lon3uctdu,117,33,0,1.963,experiment_VB,-4,42,6.0,0.8,19,23,4,1,"[8, 1, 5, 2, 1, 2]","[4, 3, 4, 3, 8, 1]",4,4,0,0
1509,lon3uctdu,118,33,1,0.832799999952316,experiment_VB,7,37,6.0,0.8,22,15,7,1,"[3, 6, 7, 3, 1, 2]","[5, 3, 2, 1, 1, 3]",5,4,1,1
1510,lon3uctdu,119,33,1,1.79539999997616,experiment_VB,5,57,6.0,0.8,31,26,5,1,"[7, 1, 5, 8, 3, 7]","[2, 4, 3, 8, 8, 1]",5,5,0,0
1511,lon3uctdu,120,33,1,0.555799999952316,experiment_VB,11,57,6.0,0.8,34,23,11,1,"[8, 3, 2, 7, 7, 7]","[2, 4, 7, 7, 2, 1]",4,4,0,0
1512,lon3uctdu,121,33,1,0.907200000047684,experiment_VB,8,46,6.0,0.8,27,19,8,1,"[5, 7, 2, 2, 4, 7]","[1, 6, 2, 3, 3, 4]",4,5,-1,1
1513,lon3uctdu,122,33,0,0.969200000047684,experiment_VB,-8,50,6.0,0.8,21,29,8,1,"[4, 3, 1, 3, 7, 3]","[1, 4, 5, 6, 8, 5]",4,5,-1,1
1514,lon3uctdu,123,33,0,0.767699999928474,experiment_VB,0,58,6.0,0.8,29,29,0,1,"[8, 4, 6, 3, 7, 1]","[1, 4, 4, 6, 7, 7]",6,4,2,2
1515,lon3uctdu,124,33,0,0.702299999952316,experiment_VB,-14,42,6.0,0.8,14,28,14,1,"[1, 2, 1, 2, 5, 3]","[1, 7, 7, 2, 7, 4]",4,4,0,0
1516,lon3uctdu,125,33,0,1.02470000004768,experiment_VB,-8,52,6.0,0.8,22,30,8,1,"[4, 6, 6, 4, 1, 1]","[4, 8, 8, 3, 3, 4]",3,3,0,0
1517,lon3uctdu,126,33,0,2.59460000002384,experiment_VB,-10,44,6.0,0.8,17,27,10,1,"[4, 1, 3, 1, 6, 2]","[6, 7, 4, 2, 4, 4]",5,4,1,1
1518,lon3uctdu,127,33,1,0.775400000095367,experiment_VB,6,50,6.0,0.8,28,22,6,1,"[4, 4, 3, 5, 7, 5]","[3, 2, 3, 7, 4, 3]",4,4,0,0
1519,lon3uctdu,129,33,1,0.908100000023842,experiment_VB,5,55,6.0,0.8,30,25,5,1,"[7, 2, 7, 7, 1, 6]","[6, 1, 4, 5, 7, 2]",4,6,-2,2
1520,lon3uctdu,130,33,0,0.606100000023842,experiment_VB,-11,51,6.0,0.8,20,31,11,1,"[3, 4, 6, 1, 3, 3]","[8, 4, 7, 3, 2, 7]",4,5,-1,1
1521,lon3uctdu,131,33,1,1.36489999997616,experiment_VB,6,60,6.0,0.8,33,27,6,1,"[3, 8, 8, 6, 7, 1]","[8, 8, 3, 1, 1, 6]",5,4,1,1
1522,lon3uctdu,132,33,1,0.783,experiment_VB,13,49,6.0,0.8,31,18,13,1,"[7, 4, 8, 2, 8, 2]","[3, 1, 1, 4, 1, 8]",4,4,0,0
1523,lon3uctdu,134,33,0,1.0515,experiment_VB,-4,62,6.0,0.8,29,33,4,1,"[1, 5, 7, 6, 4, 6]","[3, 8, 7, 6, 6, 3]",5,4,1,1
1524,lon3uctdu,135,33,1,0.7555,experiment_VB,9,63,6.0,0.8,36,27,9,1,"[6, 5, 8, 7, 2, 8]","[2, 6, 2, 2, 7, 8]",5,4,1,1
1525,lon3uctdu,136,33,1,1.1215,experiment_VB,-2,38,6.0,0.8,18,20,2,0,"[3, 8, 3, 1, 1, 2]","[2, 3, 4, 5, 2, 4]",4,4,0,0
1526,lon3uctdu,137,33,1,1.98739999997616,experiment_VB,8,50,6.0,0.8,29,21,8,1,"[5, 4, 4, 5, 8, 3]","[1, 2, 2, 2, 6, 8]",4,4,0,0
1527,lon3uctdu,138,33,0,0.651899999976158,experiment_VB,-14,50,6.0,0.8,18,32,14,1,"[4, 2, 2, 5, 1, 4]","[8, 6, 1, 4, 7, 6]",4,5,-1,1
1528,lon3uctdu,139,33,1,0.6465,experiment_VB,4,54,6.0,0.8,29,25,4,1,"[6, 4, 5, 5, 6, 3]","[2, 4, 3, 7, 2, 7]",4,4,0,0
1529,lon3uctdu,140,33,1,0.7475,experiment_VB,13,63,6.0,0.8,38,25,13,1,"[8, 7, 6, 3, 6, 8]","[2, 7, 7, 3, 3, 3]",4,3,1,1
1530,lon3uctdu,141,33,0,0.748900000095367,experiment_VB,-2,38,6.0,0.8,18,20,2,1,"[4, 3, 2, 6, 2, 1]","[6, 1, 8, 2, 2, 1]",5,4,1,1
1531,lon3uctdu,142,33,1,1.55820000004768,experiment_VB,6,56,6.0,0.8,31,25,6,1,"[8, 5, 8, 1, 4, 5]","[1, 7, 4, 4, 8, 1]",4,4,0,0
1532,lon3uctdu,143,33,0,0.773300000071526,experiment_VB,-10,54,6.0,0.8,22,32,10,1,"[3, 3, 6, 2, 7, 1]","[2, 8, 8, 5, 6, 3]",5,5,0,0
1533,lon3uctdu,145,33,0,0.989799999952316,experiment_VB,-11,59,6.0,0.8,24,35,11,1,"[2, 3, 6, 2, 8, 3]","[8, 2, 7, 6, 5, 7]",4,5,-1,1
1534,lon3uctdu,146,33,0,0.766,experiment_VB,-11,59,6.0,0.8,24,35,11,1,"[8, 2, 1, 5, 5, 3]","[8, 8, 3, 3, 5, 8]",5,3,2,2
1535,lon3uctdu,147,33,0,2.19109999990463,experiment_VB,-5,43,6.0,0.8,19,24,5,1,"[4, 7, 1, 1, 2, 4]","[4, 1, 8, 2, 4, 5]",4,5,-1,1
1536,lon3uctdu,149,33,1,0.927699999928474,experiment_VB,8,52,6.0,0.8,30,22,8,1,"[4, 8, 1, 7, 4, 6]","[7, 2, 1, 4, 5, 3]",5,6,-1,1
1537,lon3uctdu,150,33,1,1.32539999997616,experiment_VB,4,56,6.0,0.8,30,26,4,1,"[3, 5, 7, 8, 6, 1]","[6, 7, 5, 3, 3, 2]",6,5,1,1
1538,lon3uctdu,1,33,0,1.16510000002384,experiment_FR,-11,53,2.8,0.8,21,32,11,1,"[6, 1, 8, 3, 2, 1]","[3, 4, 6, 6, 7, 6]",5,4,1,1
1539,lon3uctdu,2,33,1,1.12129999995232,experiment_FR,-2,56,2.8,0.8,27,29,2,0,"[6, 6, 4, 6, 2, 3]","[7, 3, 6, 6, 2, 5]",4,5,-1,1
1540,lon3uctdu,3,33,0,0.894,experiment_FR,-4,52,2.8,0.8,24,28,4,1,"[8, 4, 2, 3, 4, 3]","[3, 8, 8, 3, 1, 5]",4,4,0,0
1541,lon3uctdu,5,33,1,1.97280000007153,experiment_FR,3,49,2.8,0.8,26,23,3,1,"[1, 3, 7, 6, 5, 4]","[8, 1, 2, 6, 1, 5]",6,5,1,1
1542,lon3uctdu,6,33,1,2.169,experiment_FR,7,51,2.8,0.8,29,22,7,1,"[6, 8, 5, 2, 3, 5]","[2, 2, 3, 6, 5, 4]",5,5,0,0
1543,lon3uctdu,7,33,1,4.17520000004768,experiment_FR,5,65,2.8,0.8,35,30,5,1,"[8, 3, 4, 7, 5, 8]","[6, 1, 8, 6, 2, 7]",5,5,0,0
1544,lon3uctdu,8,33,0,2.99589999997616,experiment_FR,-3,63,2.8,0.8,30,33,3,1,"[8, 3, 7, 1, 6, 5]","[4, 3, 6, 8, 5, 7]",6,6,0,0
1545,lon3uctdu,9,33,1,1.40279999995232,experiment_FR,4,62,2.8,0.8,33,29,4,1,"[5, 2, 7, 5, 7, 7]","[7, 4, 7, 4, 5, 2]",3,4,-1,1
1546,lon3uctdu,10,33,0,1.80310000002384,experiment_FR,-5,65,2.8,0.8,30,35,5,1,"[7, 1, 5, 6, 8, 3]","[8, 3, 6, 7, 8, 3]",6,4,2,2
1547,lon3uctdu,12,33,1,1.75940000009537,experiment_FR,6,52,2.8,0.8,29,23,6,1,"[7, 8, 1, 7, 2, 4]","[6, 1, 3, 8, 4, 1]",5,5,0,0
1548,lon3uctdu,13,33,1,1.00180000007153,experiment_FR,7,43,2.8,0.8,25,18,7,1,"[6, 8, 3, 1, 4, 3]","[2, 5, 4, 3, 2, 2]",5,4,1,1
1549,lon3uctdu,14,33,0,1.42989999997616,experiment_FR,-6,56,2.8,0.8,25,31,6,1,"[1, 6, 4, 2, 4, 8]","[5, 2, 3, 7, 8, 6]",5,6,-1,1
1550,lon3uctdu,15,33,1,1.46219999992847,experiment_FR,8,48,2.8,0.8,28,20,8,1,"[3, 4, 6, 6, 2, 7]","[1, 3, 2, 3, 4, 7]",5,5,0,0
1551,lon3uctdu,16,33,1,2.206,experiment_FR,7,69,2.8,0.8,38,31,7,1,"[6, 3, 8, 7, 7, 7]","[6, 8, 4, 7, 1, 5]",4,6,-2,2
1552,lon3uctdu,17,33,0,3.77580000007153,experiment_FR,-3,45,2.8,0.8,21,24,3,1,"[8, 2, 2, 3, 1, 5]","[4, 5, 4, 6, 1, 4]",5,4,1,1
1553,lon3uctdu,18,33,1,3.60980000007153,experiment_FR,0,56,2.8,0.8,28,28,0,0,"[8, 5, 6, 5, 3, 1]","[1, 6, 3, 5, 8, 5]",5,5,0,0
1554,lon3uctdu,19,33,1,2.566,experiment_FR,5,55,2.8,0.8,30,25,5,1,"[5, 6, 6, 7, 4, 2]","[4, 7, 4, 3, 5, 2]",5,5,0,0
1555,lon3uctdu,20,33,1,1.31639999997616,experiment_FR,6,34,2.8,0.8,20,14,6,1,"[1, 2, 3, 8, 4, 2]","[1, 2, 4, 3, 1, 3]",5,4,1,1
1556,lon3uctdu,21,33,0,1.87030000007153,experiment_FR,2,54,2.8,0.8,28,26,2,0,"[5, 4, 1, 8, 6, 4]","[2, 7, 6, 3, 3, 5]",5,5,0,0
1557,lon3uctdu,23,33,0,0.739399999976158,experiment_FR,5,31,2.8,0.8,18,13,5,0,"[3, 3, 3, 2, 3, 4]","[6, 2, 1, 1, 1, 2]",3,3,0,0
1558,lon3uctdu,24,33,0,1.38469999992847,experiment_FR,-6,54,2.8,0.8,24,30,6,1,"[3, 6, 4, 7, 2, 2]","[6, 6, 3, 7, 3, 5]",5,4,1,1
1559,lon3uctdu,25,33,0,1.8345,experiment_FR,-9,47,2.8,0.8,19,28,9,1,"[4, 1, 2, 5, 5, 2]","[3, 6, 5, 3, 3, 8]",4,4,0,0
1560,lon3uctdu,26,33,1,1.22729999995232,experiment_FR,4,50,2.8,0.8,27,23,4,1,"[4, 2, 2, 5, 8, 6]","[1, 1, 7, 6, 4, 4]",5,4,1,1
1561,lon3uctdu,27,33,0,4.01429999995232,experiment_FR,-3,55,2.8,0.8,26,29,3,1,"[3, 8, 2, 8, 3, 2]","[4, 4, 5, 7, 1, 8]",3,5,-2,2
1562,lon3uctdu,28,33,1,1.76279999995232,experiment_FR,6,64,2.8,0.8,35,29,6,1,"[7, 6, 4, 6, 8, 4]","[6, 4, 3, 8, 4, 4]",4,4,0,0
1563,lon3uctdu,29,33,1,0.978,experiment_FR,13,57,2.8,0.8,35,22,13,1,"[7, 4, 7, 8, 7, 2]","[2, 1, 2, 2, 8, 7]",4,4,0,0
1564,lon3uctdu,30,33,1,1.61280000007153,experiment_FR,0,66,2.8,0.8,33,33,0,1,"[8, 8, 6, 1, 5, 5]","[6, 6, 7, 7, 3, 4]",4,4,0,0
1565,lon3uctdu,31,33,1,4.51320000004768,experiment_FR,8,56,2.8,0.8,32,24,8,1,"[8, 5, 8, 4, 3, 4]","[6, 6, 2, 1, 7, 2]",4,4,0,0
1566,lon3uctdu,32,33,0,4.92659999990463,experiment_FR,-4,42,2.8,0.8,19,23,4,1,"[3, 3, 2, 3, 7, 1]","[8, 1, 4, 2, 2, 6]",4,5,-1,1
1567,lon3uctdu,33,33,0,0.945300000071526,experiment_FR,-8,40,2.8,0.8,16,24,8,1,"[1, 5, 5, 1, 2, 2]","[3, 6, 6, 7, 1, 1]",3,4,-1,1
1568,lon3uctdu,34,33,0,2.3485,experiment_FR,-5,67,2.8,0.8,31,36,5,1,"[3, 6, 8, 3, 7, 4]","[5, 7, 8, 8, 6, 2]",5,5,0,0
1569,lon3uctdu,35,33,0,4.24590000009537,experiment_FR,3,37,2.8,0.8,20,17,3,0,"[2, 3, 6, 4, 2, 3]","[4, 7, 1, 2, 2, 1]",4,4,0,0
1570,lon3uctdu,36,33,0,2.21210000002384,experiment_FR,-11,53,2.8,0.8,21,32,11,1,"[8, 2, 1, 4, 3, 3]","[6, 5, 7, 2, 8, 4]",5,6,-1,1
1571,lon3uctdu,37,33,0,1.25689999997616,experiment_FR,-2,52,2.8,0.8,25,27,2,1,"[3, 2, 8, 4, 6, 2]","[7, 4, 4, 7, 1, 4]",5,3,2,2
1572,lon3uctdu,38,33,1,3.35560000002384,experiment_FR,5,55,2.8,0.8,30,25,5,1,"[5, 8, 4, 8, 2, 3]","[8, 5, 3, 2, 4, 3]",5,5,0,0
1573,lon3uctdu,40,33,0,0.993700000047684,experiment_FR,-6,40,2.8,0.8,17,23,6,1,"[3, 2, 1, 3, 5, 3]","[3, 1, 6, 8, 4, 1]",4,5,-1,1
1574,lon3uctdu,41,33,0,2.8495,experiment_FR,-1,37,2.8,0.8,18,19,1,1,"[1, 1, 1, 7, 2, 6]","[1, 6, 1, 2, 1, 8]",4,4,0,0
1575,lon3uctdu,42,33,0,0.854399999976158,experiment_FR,-7,43,2.8,0.8,18,25,7,1,"[6, 1, 1, 1, 8, 1]","[3, 8, 4, 5, 4, 1]",3,5,-2,2
1576,lon3uctdu,43,33,0,0.817300000071526,experiment_FR,-8,46,2.8,0.8,19,27,8,1,"[3, 2, 1, 4, 8, 1]","[4, 1, 7, 5, 4, 6]",5,5,0,0
1577,lon3uctdu,44,33,1,1.993,experiment_FR,6,52,2.8,0.8,29,23,6,1,"[2, 1, 6, 6, 8, 6]","[4, 4, 6, 4, 1, 4]",4,3,1,1
1578,lon3uctdu,45,33,0,0.795,experiment_FR,-13,55,2.8,0.8,21,34,13,1,"[3, 3, 1, 4, 5, 5]","[6, 6, 7, 8, 5, 2]",4,5,-1,1
1579,lon3uctdu,46,33,0,2.092,experiment_FR,-4,48,2.8,0.8,22,26,4,1,"[3, 3, 3, 1, 5, 7]","[4, 4, 3, 3, 4, 8]",4,3,1,1
1580,lon3uctdu,47,33,0,0.889700000047684,experiment_FR,3,63,2.8,0.8,33,30,3,0,"[4, 7, 2, 8, 4, 8]","[6, 7, 1, 4, 6, 6]",4,4,0,0
1581,lon3uctdu,48,33,0,2.70639999997616,experiment_FR,-13,45,2.8,0.8,16,29,13,1,"[6, 3, 1, 4, 1, 1]","[3, 7, 5, 6, 6, 2]",4,5,-1,1
1582,lon3uctdu,49,33,0,1.05379999995232,experiment_FR,-9,51,2.8,0.8,21,30,9,1,"[1, 4, 4, 1, 3, 8]","[5, 7, 1, 2, 7, 8]",4,5,-1,1
1583,lon3uctdu,50,33,1,2.26939999997616,experiment_FR,3,47,2.8,0.8,25,22,3,1,"[3, 4, 3, 3, 4, 8]","[1, 2, 1, 2, 8, 8]",3,3,0,0
1584,lon3uctdu,51,33,0,3.21929999995232,experiment_FR,-3,59,2.8,0.8,28,31,3,1,"[8, 1, 5, 7, 6, 1]","[4, 8, 5, 8, 1, 5]",5,4,1,1
1585,lon3uctdu,52,33,0,0.796100000023842,experiment_FR,-11,65,2.8,0.8,27,38,11,1,"[3, 6, 3, 6, 2, 7]","[8, 7, 7, 8, 3, 5]",4,4,0,0
1586,lon3uctdu,53,33,0,2.91020000004768,experiment_FR,1,57,2.8,0.8,29,28,1,0,"[3, 7, 3, 7, 4, 5]","[2, 6, 6, 2, 6, 6]",4,2,2,2
1587,lon3uctdu,54,33,0,1.1455,experiment_FR,-8,62,2.8,0.8,27,35,8,1,"[5, 8, 3, 2, 4, 5]","[7, 8, 2, 7, 5, 6]",5,5,0,0
1588,lon3uctdu,55,33,1,2.26739999997616,experiment_FR,0,54,2.8,0.8,27,27,0,0,"[4, 6, 3, 3, 6, 5]","[4, 2, 4, 6, 3, 8]",4,5,-1,1
1589,lon3uctdu,56,33,0,1.94219999992847,experiment_FR,6,60,2.8,0.8,33,27,6,0,"[5, 3, 5, 7, 6, 7]","[8, 3, 4, 8, 3, 1]",4,4,0,0
1590,lon3uctdu,57,33,0,2.25639999997616,experiment_FR,-8,60,2.8,0.8,26,34,8,1,"[4, 6, 8, 1, 1, 6]","[5, 8, 5, 5, 7, 4]",4,4,0,0
1591,lon3uctdu,58,33,0,0.724700000047684,experiment_FR,-12,56,2.8,0.8,22,34,12,1,"[6, 1, 3, 6, 5, 1]","[7, 8, 3, 5, 7, 4]",4,5,-1,1
1592,lon3uctdu,59,33,1,4.52710000002384,experiment_FR,1,39,2.8,0.8,20,19,1,1,"[2, 4, 5, 4, 4, 1]","[2, 5, 3, 2, 6, 1]",4,5,-1,1
1593,lon3uctdu,60,33,0,1.5155,experiment_FR,5,45,2.8,0.8,25,20,5,0,"[4, 2, 1, 8, 7, 3]","[6, 2, 3, 2, 6, 1]",6,4,2,2
1594,lon3uctdu,61,33,1,0.522100000023842,experiment_FR,8,52,2.8,0.8,30,22,8,1,"[2, 5, 8, 5, 3, 7]","[3, 6, 2, 5, 3, 3]",5,4,1,1
